t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
04apr2020,.0620803,0,.1435792,.2646242,.1832378,.3460106,,,
05apr2020,.095572,.0140731,.1770709,.2981158,.2167295,.3795023,,,
06apr2020,.0534711,0,.13497,.256015,.1746286,.3374014,,,
07mar2020,.3167373,.2263236,.4071509,.4226977,.3413113,.5040841,,,
08mar2020,.3671413,.2778346,.4564481,.4561893,.3748029,.5375757,,,
09mar2020,.3250405,.2357337,.4143472,.4140885,.3327021,.4954748,,,
10mar2020,.2567585,.1753194,.3381977,.4195416,.3381552,.500928,,,
11mar2020,.2376103,.1641722,.3110484,.4269468,.3455604,.5083331,,,
12mar2020,.2525221,.179084,.3259602,.4418586,.3604722,.523245,,,
13mar2020,.2463352,.1728971,.3197733,.4356717,.3542853,.5170581,,,
14mar2020,.2333612,.1599231,.3067993,.4226977,.3413113,.5040841,,,
15mar2020,.2668528,.1934147,.3402909,.4561893,.3748029,.5375757,,,
18mar2020,.2376103,.1641722,.3110484,.4269468,.3455604,.5083331,,,
19mar2020,.2525221,.179084,.3259602,.4418586,.3604722,.523245,,,
20mar2020,.2463352,.1728971,.3197733,.4356717,.3542853,.5170581,,,
21mar2020,.2333612,.1599231,.3067993,.4226977,.3413113,.5040841,,,
22mar2020,.147685,.0730957,.2222744,.4561893,.3748029,.5375757,,,
23mar2020,.1055842,.0309948,.1801735,.4140885,.3327021,.4954748,,,
24mar2020,.1110373,.0364479,.1856266,.4195416,.3381552,.500928,,,
25mar2020,.1184425,.0438531,.1930318,.4269468,.3455604,.5083331,,,
26mar2020,.1333543,.0587649,.2079436,.4418586,.3604722,.523245,,,
27mar2020,.1271674,.052578,.2017567,.4356717,.3542853,.5170581,,,
28mar2020,.1141934,.039604,.1887827,.4226977,.3413113,.5040841,,,
29mar2020,.147685,.0730957,.2222744,.4561893,.3748029,.5375757,,,
30mar2020,.1055842,.0309948,.1801735,.4140885,.3327021,.4954748,,,
31mar2020,.1110373,.0364479,.1856266,.4195416,.3381552,.500928,,,
01apr2020,.1184425,.0438531,.1930318,.4269468,.3455604,.5083331,,,
02apr2020,.1333543,.0587649,.2079436,.4418586,.3604722,.523245,,,
03apr2020,.1271674,.052578,.2017567,.4356717,.3542853,.5170581,,,
04apr2020,.1141934,.039604,.1887827,.4226977,.3413113,.5040841,,,
05apr2020,.147685,.0730957,.2222744,.4561893,.3748029,.5375757,,,
06apr2020,.1055842,.0309948,.1801735,.4140885,.3327021,.4954748,,,
28feb2020,.3157634,.234377,.3971498,.3157634,.234377,.3971498,,,
29feb2020,.3027894,.221403,.3841758,.3027894,.221403,.3841758,,,
01mar2020,.2769914,.1932917,.3606912,.3362811,.2548947,.4176675,,,
02mar2020,.2348906,.1511908,.3185903,.2941802,.2127938,.3755666,,,
03mar2020,.2403437,.156644,.3240434,.2996333,.2182469,.3810197,,,
04mar2020,.2477489,.1640491,.3314486,.3070385,.2256521,.3884249,,,
05mar2020,.2626607,.178961,.3463604,.3219503,.240564,.4033367,,,
06mar2020,.2564738,.1727741,.3401735,.3157634,.234377,.3971498,,,
07mar2020,.2434998,.1598001,.3271995,.3027894,.221403,.3841758,,,
08mar2020,.2472331,.1579263,.3365398,.3362811,.2548947,.4176675,,,
09mar2020,.2051322,.1158255,.294439,.2941802,.2127938,.3755666,,,
10mar2020,.1368503,.0554111,.2182895,.2996333,.2182469,.3810197,,,
11mar2020,.117702,.0442639,.1911401,.3070385,.2256521,.3884249,,,
12mar2020,.1326139,.0591757,.206052,.3219503,.240564,.4033367,,,
13mar2020,.1264269,.0529888,.1998651,.3157634,.234377,.3971498,,,
14mar2020,.1134529,.0400148,.186891,.3027894,.221403,.3841758,,,
15mar2020,.1469446,.0735065,.2203827,.3362811,.2548947,.4176675,,,
16mar2020,.1048437,.0314056,.1782819,.2941802,.2127938,.3755666,,,
17mar2020,.1102968,.0368587,.183735,.2996333,.2182469,.3810197,,,
18mar2020,.117702,.0442639,.1911401,.3070385,.2256521,.3884249,,,
19mar2020,.1326139,.0591757,.206052,.3219503,.240564,.4033367,,,
20mar2020,.1264269,.0529888,.1998651,.3157634,.234377,.3971498,,,
21mar2020,.1134529,.0400148,.186891,.3027894,.221403,.3841758,,,
22mar2020,.0277768,0,.1023661,.3362811,.2548947,.4176675,,,
23mar2020,0,0,.0602653,.2941802,.2127938,.3755666,,,
24mar2020,0,0,.0657184,.2996333,.2182469,.3810197,,,
25mar2020,0,0,.0731236,.3070385,.2256521,.3884249,,,
26mar2020,.013446,0,.0880354,.3219503,.240564,.4033367,,,
27mar2020,.0072591,0,.0818485,.3157634,.234377,.3971498,,,
28mar2020,0,0,.0688745,.3027894,.221403,.3841758,,,
29mar2020,.0277768,0,.1023661,.3362811,.2548947,.4176675,,,
30mar2020,0,0,.0602653,.2941802,.2127938,.3755666,,,
31mar2020,0,0,.0657184,.2996333,.2182469,.3810197,,,
01apr2020,0,0,.0731236,.3070385,.2256521,.3884249,,,
02apr2020,.013446,0,.0880354,.3219503,.240564,.4033367,,,
03apr2020,.0072591,0,.0818485,.3157634,.234377,.3971498,,,
04apr2020,0,0,.0688745,.3027894,.221403,.3841758,,,
05apr2020,.0277768,0,.1023661,.3362811,.2548947,.4176675,,,
06apr2020,0,0,.0602653,.2941802,.2127938,.3755666,,,
08mar2020,.3321311,.2428243,.4214378,.4211791,.3397927,.5025654,,,
09mar2020,.2900302,.2007235,.379337,.3790782,.2976919,.4604646,,,
10mar2020,.2217483,.1403091,.3031875,.3845313,.3031449,.4659177,,,
11mar2020,.2026,.1291619,.2760381,.3919365,.3105501,.4733229,,,
12mar2020,.2175118,.1440737,.29095,.4068483,.325462,.4882347,,,
13mar2020,.2113249,.1378868,.284763,.4006614,.3192751,.4820478,,,
16mar2020,.1897417,.1163036,.2631798,.3790782,.2976919,.4604646,,,
17mar2020,.1951948,.1217567,.2686329,.3845313,.3031449,.4659177,,,
18mar2020,.2026,.1291619,.2760381,.3919365,.3105501,.4733229,,,
19mar2020,.2175118,.1440737,.29095,.4068483,.325462,.4882347,,,
20mar2020,.2113249,.1378868,.284763,.4006614,.3192751,.4820478,,,
21mar2020,.1983509,.1249128,.271789,.3876874,.306301,.4690738,,,
22mar2020,.1126748,.0380854,.1872641,.4211791,.3397927,.5025654,,,
23mar2020,.0705739,0,.1451633,.3790782,.2976919,.4604646,,,
24mar2020,.076027,.0014377,.1506164,.3845313,.3031449,.4659177,,,
25mar2020,.0834322,.0088429,.1580216,.3919365,.3105501,.4733229,,,
26mar2020,.098344,.0237547,.1729334,.4068483,.325462,.4882347,,,
27mar2020,.0921571,.0175678,.1667465,.4006614,.3192751,.4820478,,,
28mar2020,.0791831,.0045938,.1537725,.3876874,.306301,.4690738,,,
29mar2020,.1126748,.0380854,.1872641,.4211791,.3397927,.5025654,,,
30mar2020,.0705739,0,.1451633,.3790782,.2976919,.4604646,,,
31mar2020,.076027,.0014377,.1506164,.3845313,.3031449,.4659177,,,
01apr2020,.0834322,.0088429,.1580216,.3919365,.3105501,.4733229,,,
02apr2020,.098344,.0237547,.1729334,.4068483,.325462,.4882347,,,
03apr2020,.0921571,.0175678,.1667465,.4006614,.3192751,.4820478,,,
04apr2020,.0791831,.0045938,.1537725,.3876874,.306301,.4690738,,,
05apr2020,.1126748,.0380854,.1872641,.4211791,.3397927,.5025654,,,
06apr2020,.0705739,0,.1451633,.3790782,.2976919,.4604646,,,
06mar2020,.2810129,.1905993,.3714266,.3869734,.305587,.4683597,,,
07mar2020,.2680389,.1776253,.3584526,.3739993,.2926129,.4553857,,,
08mar2020,.318443,.2291362,.4077497,.407491,.3261046,.4888774,,,
09mar2020,.2763422,.1870354,.3656489,.3653902,.2840037,.4467765,,,
10mar2020,.2080602,.126621,.2894994,.3708432,.2894568,.4522296,,,
11mar2020,.1889119,.1154738,.2623501,.3782485,.296862,.4596348,,,
12mar2020,.2038238,.1303857,.2772619,.3931603,.3117739,.4745466,,,
13mar2020,.1976368,.1241987,.271075,.3869734,.305587,.4683597,,,
14mar2020,.1846628,.1112247,.258101,.3739993,.2926129,.4553857,,,
15mar2020,.2181545,.1447164,.2915926,.407491,.3261046,.4888774,,,
18mar2020,.1889119,.1154738,.2623501,.3782485,.296862,.4596348,,,
19mar2020,.2038238,.1303857,.2772619,.3931603,.3117739,.4745466,,,
20mar2020,.1976368,.1241987,.271075,.3869734,.305587,.4683597,,,
21mar2020,.1846628,.1112247,.258101,.3739993,.2926129,.4553857,,,
22mar2020,.0989867,.0243973,.173576,.407491,.3261046,.4888774,,,
23mar2020,.0568858,0,.1314752,.3653902,.2840037,.4467765,,,
24mar2020,.0623389,0,.1369283,.3708432,.2894568,.4522296,,,
25mar2020,.0697441,0,.1443335,.3782485,.296862,.4596348,,,
26mar2020,.0846559,.0100666,.1592453,.3931603,.3117739,.4745466,,,
27mar2020,.078469,.0038797,.1530584,.3869734,.305587,.4683597,,,
31mar2020,.0623389,0,.1369283,.3708432,.2894568,.4522296,,,
01apr2020,.0697441,0,.1443335,.3782485,.296862,.4596348,,,
02apr2020,.0846559,.0100666,.1592453,.3931603,.3117739,.4745466,,,
03apr2020,.078469,.0038797,.1530584,.3869734,.305587,.4683597,,,
04apr2020,.065495,0,.1400844,.3739993,.2926129,.4553857,,,
05apr2020,.0989867,.0243973,.173576,.407491,.3261046,.4888774,,,
06apr2020,.0568858,0,.1314752,.3653902,.2840037,.4467765,,,
05mar2020,.3135314,.2298317,.3972312,.3728211,.2914347,.4542075,,,
06mar2020,.3073445,.2236448,.3910443,.3666342,.2852478,.4480205,,,
07mar2020,.2943705,.2106708,.3780702,.3536602,.2722738,.4350466,,,
08mar2020,.2243688,.1429296,.3058079,.3871518,.3057654,.4685382,,,
09mar2020,.1822679,.1008288,.2637071,.345051,.2636646,.4264373,,,
12mar2020,.1834846,.1100465,.2569227,.3728211,.2914347,.4542075,,,
13mar2020,.1772977,.1038596,.2507358,.3666342,.2852478,.4480205,,,
14mar2020,.1643237,.0908855,.2377618,.3536602,.2722738,.4350466,,,
15mar2020,.1978153,.1243772,.2712534,.3871518,.3057654,.4685382,,,
16mar2020,.1557145,.0822764,.2291526,.345051,.2636646,.4264373,,,
17mar2020,.1611676,.0877295,.2346057,.3505041,.2691177,.4318905,,,
18mar2020,.1685728,.0951347,.2420109,.3579093,.2765229,.4392956,,,
19mar2020,.1834846,.1100465,.2569227,.3728211,.2914347,.4542075,,,
20mar2020,.1772977,.1038596,.2507358,.3666342,.2852478,.4480205,,,
21mar2020,.1643237,.0908855,.2377618,.3536602,.2722738,.4350466,,,
22mar2020,.0983078,.018388,.1782276,.3871518,.3057654,.4685382,,,
23mar2020,.056207,0,.1361268,.345051,.2636646,.4264373,,,
24mar2020,.0616601,0,.1415799,.3505041,.2691177,.4318905,,,
25mar2020,.0690653,0,.1489851,.3579093,.2765229,.4392956,,,
26mar2020,.0839771,.0040573,.1638969,.3728211,.2914347,.4542075,,,
27mar2020,.0777902,0,.15771,.3666342,.2852478,.4480205,,,
28mar2020,.0648162,0,.144736,.3536602,.2722738,.4350466,,,
29mar2020,.0983078,.018388,.1782276,.3871518,.3057654,.4685382,,,
30mar2020,.056207,0,.1361268,.345051,.2636646,.4264373,,,
31mar2020,.0616601,0,.1415799,.3505041,.2691177,.4318905,,,
01apr2020,.0690653,0,.1489851,.3579093,.2765229,.4392956,,,
02apr2020,.0839771,.0040573,.1638969,.3728211,.2914347,.4542075,,,
03apr2020,.0777902,0,.15771,.3666342,.2852478,.4480205,,,
04apr2020,.0648162,0,.144736,.3536602,.2722738,.4350466,,,
05apr2020,.0983078,.018388,.1782276,.3871518,.3057654,.4685382,,,
06apr2020,.056207,0,.1361268,.345051,.2636646,.4264373,,,
28feb2020,.3235311,.2421447,.4049175,.3235311,.2421447,.4049175,,,
29feb2020,.3105571,.2291707,.3919435,.3105571,.2291707,.3919435,,,
01mar2020,.2847591,.2010594,.3684588,.3440487,.2626624,.4254352,,,
02mar2020,.2426583,.1589585,.326358,.3019479,.2205615,.3833343,,,
03mar2020,.2481114,.1644116,.3318111,.307401,.2260146,.3887874,,,
04mar2020,.2555166,.1718168,.3392163,.3148062,.2334198,.3961926,,,
05mar2020,.2704284,.1867286,.3541281,.329718,.2483316,.4111044,,,
06mar2020,.2642415,.1805417,.3479412,.3235311,.2421447,.4049175,,,
07mar2020,.2512675,.1675677,.3349672,.3105571,.2291707,.3919435,,,
08mar2020,.2550008,.165694,.3443075,.3440487,.2626624,.4254352,,,
09mar2020,.2128999,.1235932,.3022067,.3019479,.2205615,.3833343,,,
10mar2020,.144618,.0631788,.2260571,.307401,.2260146,.3887874,,,
11mar2020,.1254697,.0520316,.1989078,.3148062,.2334198,.3961926,,,
12mar2020,.1403815,.0669434,.2138196,.329718,.2483316,.4111044,,,
13mar2020,.1341946,.0607565,.2076327,.3235311,.2421447,.4049175,,,
14mar2020,.1212206,.0477825,.1946587,.3105571,.2291707,.3919435,,,
15mar2020,.1547123,.0812741,.2281504,.3440487,.2626624,.4254352,,,
16mar2020,.1126114,.0391733,.1860495,.3019479,.2205615,.3833343,,,
17mar2020,.1180645,.0446264,.1915026,.307401,.2260146,.3887874,,,
18mar2020,.1254697,.0520316,.1989078,.3148062,.2334198,.3961926,,,
19mar2020,.1403815,.0669434,.2138196,.329718,.2483316,.4111044,,,
20mar2020,.1341946,.0607565,.2076327,.3235311,.2421447,.4049175,,,
21mar2020,.1212206,.0477825,.1946587,.3105571,.2291707,.3919435,,,
22mar2020,.0355444,0,.1101338,.3440487,.2626624,.4254352,,,
23mar2020,0,0,.0680329,.3019479,.2205615,.3833343,,,
24mar2020,0,0,.073486,.307401,.2260146,.3887874,,,
25mar2020,.0063019,0,.0808912,.3148062,.2334198,.3961926,,,
26mar2020,.0212137,0,.0958031,.329718,.2483316,.4111044,,,
27mar2020,.0150268,0,.0896161,.3235311,.2421447,.4049175,,,
28mar2020,.0020528,0,.0766421,.3105571,.2291707,.3919435,,,
29mar2020,.0355444,0,.1101338,.3440487,.2626624,.4254352,,,
30mar2020,0,0,.0680329,.3019479,.2205615,.3833343,,,
31mar2020,0,0,.073486,.307401,.2260146,.3887874,,,
01apr2020,.0063019,0,.0808912,.3148062,.2334198,.3961926,,,
02apr2020,.0212137,0,.0958031,.329718,.2483316,.4111044,,,
03apr2020,.0150268,0,.0896161,.3235311,.2421447,.4049175,,,
04apr2020,.0020528,0,.0766421,.3105571,.2291707,.3919435,,,
05apr2020,.0355444,0,.1101338,.3440487,.2626624,.4254352,,,
06apr2020,0,0,.0680329,.3019479,.2205615,.3833343,,,
10mar2020,.2261795,.1369766,.3153824,.2830021,.2016157,.3643885,,,
11mar2020,.2070313,.1229719,.2910906,.2904073,.2090209,.3717937,,,
12mar2020,.2219431,.1378837,.3060024,.3053192,.2239328,.3867055,,,
13mar2020,.2157561,.1316968,.2998155,.2991322,.2177458,.3805186,,,
14mar2020,.2027821,.1187228,.2868415,.2861582,.2047718,.3675446,,,
15mar2020,.2362738,.1522144,.3203332,.3196499,.2382635,.4010363,,,
16mar2020,.1941729,.1101136,.2782323,.277549,.1961626,.3589354,,,
17mar2020,.199626,.1155667,.2836854,.2830021,.2016157,.3643885,,,
18mar2020,.2070313,.1229719,.2910906,.2904073,.2090209,.3717937,,,
19mar2020,.2219431,.1378837,.3060024,.3053192,.2239328,.3867055,,,
20mar2020,.2157561,.1316968,.2998155,.2991322,.2177458,.3805186,,,
21mar2020,.2027821,.1187228,.2868415,.2861582,.2047718,.3675446,,,
22mar2020,.117106,.0356071,.1986049,.3196499,.2382635,.4010363,,,
23mar2020,.0750051,0,.156504,.277549,.1961626,.3589354,,,
24mar2020,.0804582,0,.1619571,.2830021,.2016157,.3643885,,,
25mar2020,.0878634,.0063645,.1693624,.2904073,.2090209,.3717937,,,
26mar2020,.1027752,.0212763,.1842742,.3053192,.2239328,.3867055,,,
27mar2020,.0965883,.0150894,.1780872,.2991322,.2177458,.3805186,,,
28mar2020,.0836143,.0021154,.1651132,.2861582,.2047718,.3675446,,,
29mar2020,.117106,.0356071,.1986049,.3196499,.2382635,.4010363,,,
30mar2020,.0750051,0,.156504,.277549,.1961626,.3589354,,,
31mar2020,.0804582,0,.1619571,.2830021,.2016157,.3643885,,,
01apr2020,.0878634,.0063645,.1693624,.2904073,.2090209,.3717937,,,
02apr2020,.1027752,.0212763,.1842742,.3053192,.2239328,.3867055,,,
03apr2020,.0965883,.0150894,.1780872,.2991322,.2177458,.3805186,,,
04apr2020,.0836143,.0021154,.1651132,.2861582,.2047718,.3675446,,,
05apr2020,.117106,.0356071,.1986049,.3196499,.2382635,.4010363,,,
06apr2020,.0750051,0,.156504,.277549,.1961626,.3589354,,,
10mar2020,.2277595,.1385566,.3169625,.2845822,.2031958,.3659686,,,
11mar2020,.2086113,.1245519,.2926707,.2919874,.210601,.3733737,,,
12mar2020,.2235231,.1394637,.3075825,.3068992,.2255128,.3882856,,,
13mar2020,.2173362,.1332768,.3013956,.3007123,.2193259,.3820986,,,
14mar2020,.2043622,.1203028,.2884216,.2877383,.2063519,.3691247,,,
15mar2020,.2378538,.1537945,.3219132,.3212299,.2398435,.4026163,,,
16mar2020,.195753,.1116936,.2798124,.2791291,.1977427,.3605154,,,
17mar2020,.2012061,.1171467,.2852654,.2845822,.2031958,.3659686,,,
18mar2020,.2086113,.1245519,.2926707,.2919874,.210601,.3733737,,,
19mar2020,.2235231,.1394637,.3075825,.3068992,.2255128,.3882856,,,
20mar2020,.2173362,.1332768,.3013956,.3007123,.2193259,.3820986,,,
21mar2020,.2043622,.1203028,.2884216,.2877383,.2063519,.3691247,,,
22mar2020,.118686,.0371871,.2001849,.3212299,.2398435,.4026163,,,
23mar2020,.0765852,0,.1580841,.2791291,.1977427,.3605154,,,
24mar2020,.0820383,.0005393,.1635372,.2845822,.2031958,.3659686,,,
25mar2020,.0894435,.0079446,.1709424,.2919874,.210601,.3733737,,,
26mar2020,.1043553,.0228564,.1858542,.3068992,.2255128,.3882856,,,
27mar2020,.0981684,.0166695,.1796673,.3007123,.2193259,.3820986,,,
28mar2020,.0851944,.0036955,.1666933,.2877383,.2063519,.3691247,,,
29mar2020,.118686,.0371871,.2001849,.3212299,.2398435,.4026163,,,
30mar2020,.0765852,0,.1580841,.2791291,.1977427,.3605154,,,
31mar2020,.0820383,.0005393,.1635372,.2845822,.2031958,.3659686,,,
01apr2020,.0894435,.0079446,.1709424,.2919874,.210601,.3733737,,,
02apr2020,.1043553,.0228564,.1858542,.3068992,.2255128,.3882856,,,
03apr2020,.0981684,.0166695,.1796673,.3007123,.2193259,.3820986,,,
04apr2020,.0851944,.0036955,.1666933,.2877383,.2063519,.3691247,,,
05apr2020,.118686,.0371871,.2001849,.3212299,.2398435,.4026163,,,
06apr2020,.0765852,0,.1580841,.2791291,.1977427,.3605154,,,
04mar2020,.3094024,.2257026,.3931021,.368692,.2873056,.4500784,,,
05mar2020,.3243142,.2406145,.4080139,.3836038,.3022175,.4649902,,,
06mar2020,.3181273,.2344275,.401827,.3774169,.2960305,.4588033,,,
07mar2020,.3051533,.2214535,.388853,.3644429,.2830565,.4458293,,,
08mar2020,.3088866,.2195798,.3981933,.3979346,.3165482,.479321,,,
09mar2020,.2667857,.177479,.3560925,.3558337,.2744473,.4372201,,,
10mar2020,.1985038,.1170646,.279943,.3612868,.2799004,.4426732,,,
11mar2020,.1793555,.1059174,.2527936,.368692,.2873056,.4500784,,,
12mar2020,.1942673,.1208292,.2677055,.3836038,.3022175,.4649902,,,
13mar2020,.1880804,.1146423,.2615185,.3774169,.2960305,.4588033,,,
14mar2020,.1751064,.1016683,.2485445,.3644429,.2830565,.4458293,,,
15mar2020,.2085981,.13516,.2820362,.3979346,.3165482,.479321,,,
16mar2020,.1664972,.0930591,.2399353,.3558337,.2744473,.4372201,,,
17mar2020,.1719503,.0985122,.2453884,.3612868,.2799004,.4426732,,,
18mar2020,.1793555,.1059174,.2527936,.368692,.2873056,.4500784,,,
19mar2020,.1942673,.1208292,.2677055,.3836038,.3022175,.4649902,,,
20mar2020,.1880804,.1146423,.2615185,.3774169,.2960305,.4588033,,,
21mar2020,.1751064,.1016683,.2485445,.3644429,.2830565,.4458293,,,
22mar2020,.0894303,.0148409,.1640196,.3979346,.3165482,.479321,,,
23mar2020,.0473294,0,.1219188,.3558337,.2744473,.4372201,,,
24mar2020,.0527825,0,.1273718,.3612868,.2799004,.4426732,,,
25mar2020,.0601877,0,.1347771,.368692,.2873056,.4500784,,,
26mar2020,.0750995,.0005102,.1496889,.3836038,.3022175,.4649902,,,
27mar2020,.0689126,0,.143502,.3774169,.2960305,.4588033,,,
28mar2020,.0559386,0,.130528,.3644429,.2830565,.4458293,,,
29mar2020,.0894303,.0148409,.1640196,.3979346,.3165482,.479321,,,
30mar2020,.0473294,0,.1219188,.3558337,.2744473,.4372201,,,
31mar2020,.0527825,0,.1273718,.3612868,.2799004,.4426732,,,
01apr2020,.0601877,0,.1347771,.368692,.2873056,.4500784,,,
02apr2020,.0750995,.0005102,.1496889,.3836038,.3022175,.4649902,,,
03apr2020,.0689126,0,.143502,.3774169,.2960305,.4588033,,,
04apr2020,.0559386,0,.130528,.3644429,.2830565,.4458293,,,
05apr2020,.0894303,.0148409,.1640196,.3979346,.3165482,.479321,,,
06apr2020,.0473294,0,.1219188,.3558337,.2744473,.4372201,,,
22mar2020,.1307008,.0492019,.2121997,.3332447,.2518583,.4146311,,,
23mar2020,.0885999,.007101,.1700988,.2911438,.2097574,.3725302,,,
24mar2020,.094053,.0125541,.1755519,.2965969,.2152105,.3779833,,,
25mar2020,.1014582,.0199593,.1829571,.3040021,.2226157,.3853885,,,
26mar2020,.11637,.0348711,.197869,.3189139,.2375275,.4003003,,,
27mar2020,.1101831,.0286842,.191682,.312727,.2313406,.3941134,,,
28mar2020,.0972091,.0157102,.178708,.299753,.2183666,.3811394,,,
29mar2020,.1307008,.0492019,.2121997,.3332447,.2518583,.4146311,,,
30mar2020,.0885999,.007101,.1700988,.2911438,.2097574,.3725302,,,
31mar2020,.094053,.0125541,.1755519,.2965969,.2152105,.3779833,,,
01apr2020,.1014582,.0199593,.1829571,.3040021,.2226157,.3853885,,,
02apr2020,.11637,.0348711,.197869,.3189139,.2375275,.4003003,,,
03apr2020,.1101831,.0286842,.191682,.312727,.2313406,.3941134,,,
04apr2020,.0972091,.0157102,.178708,.299753,.2183666,.3811394,,,
05apr2020,.1307008,.0492019,.2121997,.3332447,.2518583,.4146311,,,
06apr2020,.0885999,.007101,.1700988,.2911438,.2097574,.3725302,,,
05mar2020,.3352109,.2515112,.4189107,.3945006,.3131142,.4758869,,,
06mar2020,.329024,.2453243,.4127237,.3883137,.3069273,.4697,,,
07mar2020,.31605,.2323503,.3997497,.3753397,.2939532,.456726,,,
08mar2020,.3197833,.2304765,.40909,.4088313,.3274449,.4902177,,,
09mar2020,.2776825,.1883757,.3669892,.3667305,.2853441,.4481168,,,
10mar2020,.2094005,.1279613,.2908397,.3721835,.2907971,.4535699,,,
11mar2020,.1902522,.1168141,.2636904,.3795888,.2982024,.4609751,,,
12mar2020,.2051641,.131726,.2786022,.3945006,.3131142,.4758869,,,
13mar2020,.1989772,.125539,.2724153,.3883137,.3069273,.4697,,,
14mar2020,.1860031,.112565,.2594413,.3753397,.2939532,.456726,,,
15mar2020,.2194948,.1460567,.2929329,.4088313,.3274449,.4902177,,,
16mar2020,.177394,.1039558,.2508321,.3667305,.2853441,.4481168,,,
17mar2020,.1828471,.1094089,.2562852,.3721835,.2907971,.4535699,,,
18mar2020,.1902522,.1168141,.2636904,.3795888,.2982024,.4609751,,,
19mar2020,.2051641,.131726,.2786022,.3945006,.3131142,.4758869,,,
20mar2020,.1989772,.125539,.2724153,.3883137,.3069273,.4697,,,
21mar2020,.1860031,.112565,.2594413,.3753397,.2939532,.456726,,,
22mar2020,.100327,.0257376,.1749163,.4088313,.3274449,.4902177,,,
23mar2020,.0582261,0,.1328155,.3667305,.2853441,.4481168,,,
24mar2020,.0636792,0,.1382686,.3721835,.2907971,.4535699,,,
25mar2020,.0710844,0,.1456738,.3795888,.2982024,.4609751,,,
26mar2020,.0859963,.0114069,.1605856,.3945006,.3131142,.4758869,,,
27mar2020,.0798093,.00522,.1543987,.3883137,.3069273,.4697,,,
28mar2020,.0668353,0,.1414247,.3753397,.2939532,.456726,,,
29mar2020,.100327,.0257376,.1749163,.4088313,.3274449,.4902177,,,
30mar2020,.0582261,0,.1328155,.3667305,.2853441,.4481168,,,
31mar2020,.0636792,0,.1382686,.3721835,.2907971,.4535699,,,
